genes,reaction,geneKO,maxATPafterKO,growthAcrossCond,closeness,degree,betweenness,pagerank,reversible,Vmin,Vmax,PFBAflux,kcat,MW,Acetyl,Phos
ACSS1,ACSm,1,0.3889356,0.988372093,8.64766E-05,169,1691.491347,0.000336625,0,0,822.0533745,0,13.19844504,74857,0,0
ACY1,ACODA,1,0.3889356,1,0.000105318,413,749.9473516,0.000308272,0,0,0,0,4.523561956,45885,0,0
ACY3,NACASPAH,1,0.3889356,1,0.000105632,418,3183.053838,0.000325402,0,0,900,0,4.523561956,35241,0,0
ACYP2,ACYP,1,0.3889356,1,0.000121584,809,2361.062273,0.000539633,0,0,900,0,6.87036472,11140,0,0
ADA,ADA,1,0.3889356,1,0.000121205,800,10254.53617,0.000572605,0,0,546.6157561,0,7.491853096,40764,0,0
ADA,ADAe,1,0.3889356,1,8.68435E-05,101,729.8375391,0.000256074,0,0,200.05,0,7.491853096,40764,0,0
ADA,DADA,1,0.3889356,1,0.000121054,792,5171.507751,0.000540573,0,0,546.6157561,0,7.491853096,40764,0,0
ADA,DADAe,1,0.3889356,1,8.6766E-05,97,715.8403704,0.000254079,0,0,100,0,7.491853096,40764,0,0
ADC,ARGDCm,1,0.3889356,1,8.6766E-05,225,160.9576964,0.000332497,0,0,0,0,4.523561956,49980,0,0
ADCY1,ADNCYC,1,0.3889356,1,9.63302E-05,262,158.3904806,0.000247262,0,0,900,0,12.16741815,123440,0,0
ADCY10,ADNCYC,1,0.3889356,1,9.63302E-05,262,158.3904806,0.000247262,0,0,900,0,12.16741815,187149,0,0
ADCY2,ADNCYC,1,0.3889356,1,9.63302E-05,262,158.3904806,0.000247262,0,0,900,0,12.16741815,123603,0,0
ADCY3,ADNCYC,1,0.3889356,1,9.63302E-05,262,158.3904806,0.000247262,0,0,900,0,12.16741815,128960,0,0
ADCY4,ADNCYC,1,0.3889356,1,9.63302E-05,262,158.3904806,0.000247262,0,0,900,0,12.16741815,119794,0,0
ADCY5,ADNCYC,1,0.3889356,1,9.63302E-05,262,158.3904806,0.000247262,0,0,900,0,12.16741815,138908,0,0
ADCY7,ADNCYC,1,0.3889356,1,9.63302E-05,262,158.3904806,0.000247262,0,0,900,0,12.16741815,120308,0,0
ADCY8,ADNCYC,1,0.3889356,1,9.63302E-05,262,158.3904806,0.000247262,0,0,900,0,12.16741815,140122,0,0
ADCY9,ADNCYC,1,0.3889356,1,9.63302E-05,262,158.3904806,0.000247262,0,0,900,0,12.16741815,150701,0,0
ADH1A,34DHOXPEGOX,1,0.3889356,1,0.000113776,631,3474.647745,0.000450697,1,0,0.07958442,0,4.523561956,39859,0,0
ADH1A,ALCD1,1,0.3889356,1,0.000113859,635,5556.051545,0.000472896,1,-3.367945721,0,0,4.523561956,39859,0,0
ADH1A,ALCD21_D,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,4.523561956,39859,0,0
ADH1A,ALCD21_L,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,4.523561956,39859,0,0
ADH1A,ALCD22_D,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,4.523561956,39859,0,0
ADH1A,ALCD22_L,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,4.523561956,39859,0,0
ADH1A,ALCD2if,1,0.3889356,1,0.000113842,634,3733.564025,0.000470672,0,0,0,0,4.523561956,39859,0,0
ADH1B,34DHOXPEGOX,1,0.3889356,1,0.000113776,631,3474.647745,0.000450697,1,0,0.07958442,0,4.523561956,39855,0,0
ADH1B,ALCD1,1,0.3889356,1,0.000113859,635,5556.051545,0.000472896,1,-3.367945721,0,0,4.523561956,39855,0,0
ADH1B,ALCD21_D,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,4.523561956,39855,0,0
ADH1B,ALCD21_L,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,4.523561956,39855,0,0
ADH1B,ALCD22_D,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,4.523561956,39855,0,0
ADH1B,ALCD22_L,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,4.523561956,39855,0,0
ADH1B,ALCD2if,1,0.3889356,1,0.000113842,634,3733.564025,0.000470672,0,0,0,0,4.523561956,39855,0,0
ADH1C,34DHOXPEGOX,1,0.3889356,1,0.000113776,631,3474.647745,0.000450697,1,0,0.07958442,0,4.523561956,39868,0,0
ADH1C,ALCD1,1,0.3889356,1,0.000113859,635,5556.051545,0.000472896,1,-3.367945721,0,0,4.523561956,39868,0,0
ADH1C,ALCD21_D,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,4.523561956,39868,0,0
ADH1C,ALCD21_L,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,4.523561956,39868,0,0
ADH1C,ALCD22_D,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,4.523561956,39868,0,0
ADH1C,ALCD22_L,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,4.523561956,39868,0,0
ADH1C,ALCD2if,1,0.3889356,1,0.000113842,634,3733.564025,0.000470672,0,0,0,0,4.523561956,39868,0,0
ADH4,34DHOXPEGOX,1,0.3889356,1,0.000113776,631,3474.647745,0.000450697,1,0,0.07958442,0,-5.64385619,40222,0,0
ADH4,ALCD1,1,0.3889356,1,0.000113859,635,5556.051545,0.000472896,1,-3.367945721,0,0,-5.64385619,40222,0,0
ADH4,ALCD21_D,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,-5.64385619,40222,0,0
ADH4,ALCD21_L,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,-5.64385619,40222,0,0
ADH4,ALCD22_D,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,-5.64385619,40222,0,0
ADH4,ALCD22_L,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,-5.64385619,40222,0,0
ADH4,ALCD2if,1,0.3889356,1,0.000113842,634,3733.564025,0.000470672,0,0,0,0,-5.64385619,40222,0,0
ADH5,34DHOXPEGOX,1,0.3889356,1,0.000113776,631,3474.647745,0.000450697,1,0,0.07958442,0,5.121015401,39724,0,0
ADH5,ALCD1,1,0.3889356,1,0.000113859,635,5556.051545,0.000472896,1,-3.367945721,0,0,-1.450084446,39724,0,0
ADH5,ALCD21_D,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,5.121015401,39724,0,0
ADH5,ALCD21_L,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,5.121015401,39724,0,0
ADH5,ALCD22_D,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,5.121015401,39724,0,0
ADH5,ALCD22_L,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,5.121015401,39724,0,0
ADH5,ALCD2if,1,0.3889356,1,0.000113842,634,3733.564025,0.000470672,0,0,0,0,4.94016675,39724,0,0
ADH5,FALDH,1,0.3889356,1,0.000113926,638,3383.133709,0.000451281,1,-2.142306472,2.142306472,0,4.906084866,39724,0,0
ADH5,LALDO,1,0.3889356,1,0.000113842,634,1413.144497,0.000430922,1,-900,617.9162696,0,5.121015401,39724,0,0
ADH6,34DHOXPEGOX,1,0.3889356,1,0.000113776,631,3474.647745,0.000450697,1,0,0.07958442,0,4.523561956,39073,0,0
ADH6,ALCD1,1,0.3889356,1,0.000113859,635,5556.051545,0.000472896,1,-3.367945721,0,0,4.523561956,39073,0,0
ADH6,ALCD21_D,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,4.523561956,39073,0,0
ADH6,ALCD21_L,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,4.523561956,39073,0,0
ADH6,ALCD22_D,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,4.523561956,39073,0,0
ADH6,ALCD22_L,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,4.523561956,39073,0,0
ADH6,ALCD2if,1,0.3889356,1,0.000113842,634,3733.564025,0.000470672,0,0,0,0,4.523561956,39073,0,0
ADH7,34DHOXPEGOX,1,0.3889356,1,0.000113776,631,3474.647745,0.000450697,1,0,0.07958442,0,5.121015401,41481,0,0
ADH7,ALCD1,1,0.3889356,1,0.000113859,635,5556.051545,0.000472896,1,-3.367945721,0,0,-1.450084446,41481,0,0
ADH7,ALCD21_D,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,5.121015401,41481,0,0
ADH7,ALCD21_L,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,5.121015401,41481,0,0
ADH7,ALCD22_D,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,5.121015401,41481,0,0
ADH7,ALCD22_L,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,5.121015401,41481,0,0
ADH7,ALCD2if,1,0.3889356,1,0.000113842,634,3733.564025,0.000470672,0,0,0,0,4.94016675,41481,0,0
ADHFE1,34DHOXPEGOX,1,0.3889356,1,0.000113776,631,3474.647745,0.000450697,1,0,0.07958442,0,4.523561956,50308,0,0
ADHFE1,ALCD1,1,0.3889356,1,0.000113859,635,5556.051545,0.000472896,1,-3.367945721,0,0,4.523561956,50308,0,0
ADHFE1,ALCD21_D,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,4.523561956,50308,0,0
ADHFE1,ALCD21_L,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,4.523561956,50308,0,0
ADHFE1,ALCD22_D,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,4.523561956,50308,0,0
ADHFE1,ALCD22_L,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,4.523561956,50308,0,0
ADHFE1,ALCD2if,1,0.3889356,1,0.000113842,634,3733.564025,0.000470672,0,0,0,0,4.523561956,50308,0,0
ADSS,ADSS,0,4.36512E-09,0.046511628,0.000116642,733,5146.298996,0.000508728,0,0.00878639,900,0.00878639,4.523561956,50097,0,0
AGA,GASNASE2ly,1,0.3889356,1,7.58061E-05,185,3145.48147,0.000361952,0,0,0,0,4,37208,0,0
AGA,GASNASE3ly,1,0.3889356,1,7.57839E-05,184,0,0.000308918,0,0,0,0,4,37208,0,0
AGA,GASNASEly,1,0.3889356,1,7.57987E-05,185,866.63393,0.000325245,0,0,0,0,4,37208,0,0
AGMAT,AGMTm,1,0.3889356,1,8.65343E-05,124,260.0484571,0.000228033,0,0,0,0,1.584962501,37660,0,0
AGPAT1,AGPAT1,1,0.3889356,1,9.09992E-05,138,1153.906017,0.000257965,0,0.11191749,4.867246664,0.11191749,-1.080087911,31717,0,0
AGPAT2,AGPAT1,1,0.3889356,1,9.09992E-05,138,1153.906017,0.000257965,0,0.11191749,4.867246664,0.11191749,-1.080087911,30914,0,0
AGPAT4,AGPAT1,1,0.3889356,1,9.09992E-05,138,1153.906017,0.000257965,0,0.11191749,4.867246664,0.11191749,-1.080087911,44021,0,0
AGPAT5,AGPAT1,1,0.3889356,1,9.09992E-05,138,1153.906017,0.000257965,0,0.11191749,4.867246664,0.11191749,-1.080087911,42072,0,0
AGPAT6,AGPAT1,1,0.3889356,1,9.09992E-05,138,1153.906017,0.000257965,0,0.11191749,4.867246664,0.11191749,4.523561956,52071,0,0
AGPS,AGPSx,1,0.3889356,1,7.87935E-05,44,464.6505137,0.000276779,0,0,0,0,4.523561956,72912,0,0
AGXT,AGTix,1,0.3889356,1,7.8349E-05,12,185.2005581,0.000121093,0,0,6.42843632,0,5.491853096,43010,0,0
AGXT,SPTix,1,0.3889356,1,7.80424E-05,5,65.1716844,8.01697E-05,0,0,6.42843632,0,5.491853096,43010,0,0
AGXT2,AGTim,1,0.3889356,1,8.15358E-05,21,43.15021187,9.73562E-05,0,0,0,0,4.523561956,57156,0,0
AGXT2L1,AGTim,1,0.3889356,1,8.15358E-05,21,43.15021187,9.73562E-05,0,0,0,0,4.523561956,55671,0,0
AHCY,AHC,0.213227795,0.379145459,0.511627907,0.000104609,427,3575.888697,0.000343195,1,0.055347302,6.482266717,0.055347302,10.89784546,47716,1,0
AHCY,SEAHCYSHYD,0.213227795,0.379145459,0.511627907,0.000104175,411,4194.229211,0.000331524,0,0,0,0,10.89784546,47716,1,0
AHCYL2,SEAHCYSHYD,1,0.3889356,1,0.000104175,411,4194.229211,0.000331524,0,0,0,0,10.89784546,66721,0,0
AICDA,CYTD,1,0.3889356,1,0.000121129,801,10748.60178,0.000596159,0,0,900,0,4.523561956,23954,0,0
AICDA,CYTDn,1,0.3889356,1,7.4017E-05,45,1001.071773,0.000358664,0,0,736.6642776,0,4.523561956,23954,0,0
AICDA,DCYTD,1,0.3889356,1,0.00012096,792,6637.541054,0.000561609,0,0,900,0,4.523561956,23954,0,0
AICDA,DCYTDn,1,0.3889356,1,7.39325E-05,44,763.167402,0.000351427,0,0,900,0,4.523561956,23954,0,0
AK1,ADK1,1,0.3889356,1,9.57492E-05,253,70.79450819,0.000236594,1,-900,900,1.110123027,9.780539767,21635,0,0
AK3,ADK3m,1,0.3889356,1,8.37393E-05,66,49.36986765,0.000146922,1,-900,900,0.01,4.523561956,25565,0,0
AK7,ADK1,1,0.3889356,1,9.57492E-05,253,70.79450819,0.000236594,1,-900,900,1.110123027,9.780539767,82658,0,0
AKR1B1,ALR,1,0.3889356,1,0.000121054,793,2204.582307,0.000527153,0,0,617.9162696,1.982917936,4.523561956,35853,0,0
AKR1B1,ALR2,1,0.3889356,1,0.000113926,635,706.673203,0.000421289,0,0,900,0,4.523561956,35853,0,0
AKR1B1,ALR3,1,0.3889356,1,0.000113826,630,209.6485159,0.000411266,0,0,900,0,4.523561956,35853,0,0
AKR1B1,ARABR,1,0.3889356,1,0.000113859,632,5171.702105,0.000472015,0,0,0,0,4.523561956,35853,0,0
AKR1B1,GALOR,1,0.3889356,1,0.000114311,634,2116.575566,0.000424698,1,0,0,0,4.523561956,35853,0,0
AKR1B1,LALDO2,1,0.3889356,1,0.000113926,635,706.673203,0.000421289,0,0,900,0,4.523561956,35853,0,0
AKR1B1,PPDOy,1,0.3889356,1,0.000113826,630,209.6485159,0.000411266,0,0,900,0,4.523561956,35853,0,0
AKR1B1,SBTR,1,0.3889356,1,0.000114277,642,1781.490298,0.000432923,0,0,900,0,4.523561956,35853,0,0
AKR1C1,AKR1C1,1,0.3889356,1,0.000113842,631,3509.648516,0.000451488,0,0,0,0,4.523561956,36788,0,0
AKR1C4,AKR1C41,1,0.3889356,1,0.000113759,630,6251.155489,0.000482019,0,0,0,0,4.523561956,37067,0,0
AKR1C4,AKR1C42,1,0.3889356,1,0.000113759,630,6251.155489,0.000482019,0,0,0,0,4.523561956,37067,0,0
AKR1C4,HSD3A1r,1,0.3889356,1,8.10262E-05,124,1848.338777,0.000400014,1,-900,900,0,4.523561956,37067,0,0
AKR1C4,HSD3A2r,1,0.3889356,1,8.10769E-05,128,1865.285241,0.000411691,1,-900,900,0,4.523561956,37067,0,0
AKR1D1,AKR1D,1,0.388935618,1,0.000113842,631,3227.188472,0.000421029,0,0,0,0,-2.358453971,37377,0,0
AKR1D1,AKR1D2,1,0.388935618,1,0.000113859,631,3883.479019,0.000430137,0,0,0,0,-2.358453971,37377,0,0
AKR7A2,ALR2,1,0.3889356,1,0.000113926,635,706.673203,0.000421289,0,0,900,0,4.523561956,39589,0,0
AKR7A2,ALR3,1,0.3889356,1,0.000113826,630,209.6485159,0.000411266,0,0,900,0,4.523561956,39589,0,0
AKR7A2,ARABR,1,0.3889356,1,0.000113859,632,5171.702105,0.000472015,0,0,0,0,4.523561956,39589,0,0
AKR7A2,LALDO2,1,0.3889356,1,0.000113926,635,706.673203,0.000421289,0,0,900,0,4.523561956,39589,0,0
AKR7A2,LALDO2x,1,0.3889356,1,0.000113826,633,655.9167051,0.000419223,0,0,900,0,4.523561956,39589,0,0
AKR7A2,PPDOx,1,0.3889356,1,0.000113726,628,167.2292147,0.0004092,0,0,900,0,4.523561956,39589,0,0
AKR7A2,PPDOy,1,0.3889356,1,0.000113826,630,209.6485159,0.000411266,0,0,900,0,4.523561956,39589,0,0
AKR7A2,SBTR,1,0.3889356,1,0.000114277,642,1781.490298,0.000432923,0,0,900,0,4.523561956,39589,0,0
ALAS2,ALASm,1,0.3889356,1,8.91427E-05,283,4596.874655,0.00049475,0,0,0,0,-0.603840511,64633,0,0
ALDH18A1,AGPRim,1,0.388935603,0.965116279,8.67273E-05,226,105.6635431,0.000330884,0,0,0,0,4.523561956,87302,0,0
ALDH18A1,G5SDym,1,0.388935603,0.965116279,8.67466E-05,228,129.8369597,0.000335749,0,0,900,0,4.523561956,87302,0,0
ALDH18A1,GCALDDm,1,0.388935603,0.965116279,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,4.523561956,87302,0,0
ALDH18A1,GLU5Km,1,0.388935603,0.965116279,8.44576E-05,97,304.8934387,0.00020933,0,0,900,0,4.523561956,87302,0,0
ALDH18A1,LCADi_Dm,1,0.388935603,0.965116279,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,4.523561956,87302,0,0
ALDH18A1,LCADim,1,0.388935603,0.965116279,8.96359E-05,252,301.8173138,0.000374337,0,0,0,0,4.523561956,87302,0,0
ALDH1A1,5HOXINDACTOX,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,0,0,-3.836501268,54862,0,0
ALDH1A1,ALDD20x,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,0,0,-3.836501268,54862,0,0
ALDH1A1,ALDD2x,1,0.3889356,1,0.000120997,792,4192.659122,0.000553025,0,0,8.123482751,0,-3.836501268,54862,0,0
ALDH1A1,BAMPPALDOX,1,0.3889356,1,0.000120866,786,1794.426368,0.000517336,0,0,0.964504524,0,-3.836501268,54862,0,0
ALDH1A1,GCALDD,1,0.3889356,1,0.000120903,787,3296.96131,0.000529186,0,0,3.372309975,0,-3.836501268,54862,0,0
ALDH1A1,GLACO,1,0.3889356,1,0.000120866,786,2955.827129,0.000524995,0,0,0,0,-3.836501268,54862,0,0
ALDH1A1,IMACTD,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,0,0,-3.836501268,54862,0,0
ALDH1A1,LCADi,1,0.3889356,1,0.000120884,787,2202.384307,0.000518028,0,0,617.9162696,0,-3.836501268,54862,0,0
ALDH1A1,LCADi_D,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,617.9162696,0,-3.836501268,54862,0,0
ALDH1A1,NABTNO,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,0,0,-3.836501268,54862,0,0
ALDH1A1,PYLALDOX,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,0,0,-3.836501268,54862,0,0
ALDH1A3,34DHPLACOX,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,900,0,-3.836501268,56108,0,0
ALDH1A3,34DHXMANDACOX,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,900,0,-3.836501268,56108,0,0
ALDH1A3,3M4HDXPAC,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,1,0,0,0,-3.836501268,56108,0,0
ALDH1A3,3MOX4HOXPGALDOX,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,900,0,-3.836501268,56108,0,0
ALDH1A3,3MOX4HOXPGALDOX(NADP),1,0.3889356,1,0.000120941,787,1254.660772,0.000512788,1,-900,0,0,-3.836501268,56108,0,0
ALDH1A3,4HOXPACDOX(NADP),1,0.3889356,1,0.00012096,788,4554.660772,0.000552983,1,0,0.07958442,0,-3.836501268,56108,0,0
ALDH1A3,ALDD19x,1,0.3889356,1,0.000120866,786,1193.430593,0.000511645,0,0,0,0,-3.836501268,56108,0,0
ALDH1A3,ALDD19x(P),1,0.3889356,1,0.00012096,788,1265.453715,0.000513711,0,0,0,0,-3.836501268,56108,0,0
ALDH1A3,ALDD2x,1,0.3889356,1,0.000120997,792,4192.659122,0.000553025,0,0,8.123482751,0,-3.836501268,56108,0,0
ALDH1A3,GCALDD,1,0.3889356,1,0.000120903,787,3296.96131,0.000529186,0,0,3.372309975,0,-3.836501268,56108,0,0
ALDH1A3,GLACO,1,0.3889356,1,0.000120866,786,2955.827129,0.000524995,0,0,0,0,-3.836501268,56108,0,0
ALDH1A3,LCADi,1,0.3889356,1,0.000120884,787,2202.384307,0.000518028,0,0,617.9162696,0,-3.836501268,56108,0,0
ALDH1A3,LCADi_D,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,617.9162696,0,-3.836501268,56108,0,0
ALDH1A3,MACOXO,1,0.3889356,1,0.000120866,786,4481.766192,0.000550916,0,0,0,0,-3.836501268,56108,0,0
ALDH1B1,5HOXINDACTOXm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,5.858291887,57206,0,0
ALDH1B1,ALDD20xm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,5.858291887,57206,0,0
ALDH1B1,ALDD2xm,1,0.3889356,1,8.96772E-05,253,554.5919977,0.000378872,0,0,8.123482751,0,4.300123725,57206,0,0
ALDH1B1,BAMPPALDOXm,1,0.3889356,1,8.96462E-05,253,515.8487589,0.000378567,0,0,0,0,5.858291887,57206,0,0
ALDH1B1,GCALDDm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,5.858291887,57206,0,0
ALDH1B1,GLACOm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,6.076815597,57206,0,0
ALDH1B1,IMACTD_m,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,6.076815597,57206,0,0
ALDH1B1,LCADi_Dm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,5.858291887,57206,0,0
ALDH1B1,LCADim,1,0.3889356,1,8.96359E-05,252,301.8173138,0.000374337,0,0,0,0,5.858291887,57206,0,0
ALDH1B1,NABTNOm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,6.076815597,57206,0,0
ALDH1B1,PYLALDOXm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,5.858291887,57206,0,0
ALDH1L1,FDH,1,0.388935619,0.965116279,9.01136E-05,161,374.0894394,0.000171069,0,0,3.370793071,0,6.599912842,98829,0,0
ALDH1L1,FTHFDH,1,0.388935619,0.965116279,0.000121546,808,5656.720609,0.000571105,0,0,3.370793071,0.091662537,6.599912842,98829,0,0
ALDH2,5HOXINDACTOXm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,5.858291887,56381,0,0
ALDH2,ALDD20xm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,5.858291887,56381,0,0
ALDH2,ALDD2xm,1,0.3889356,1,8.96772E-05,253,554.5919977,0.000378872,0,0,8.123482751,0,4.300123725,56381,0,0
ALDH2,BAMPPALDOXm,1,0.3889356,1,8.96462E-05,253,515.8487589,0.000378567,0,0,0,0,5.858291887,56381,0,0
ALDH2,GCALDDm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,5.858291887,56381,0,0
ALDH2,GLACOm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,6.076815597,56381,0,0
ALDH2,IMACTD_m,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,6.076815597,56381,0,0
ALDH2,LCADi_Dm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,5.858291887,56381,0,0
ALDH2,LCADim,1,0.3889356,1,8.96359E-05,252,301.8173138,0.000374337,0,0,0,0,5.858291887,56381,0,0
ALDH2,NABTNOm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,6.076815597,56381,0,0
ALDH2,PYLALDOXm,1,0.3889356,1,8.96255E-05,251,122.2218493,0.000368729,0,0,0,0,5.858291887,56381,0,0
ALDH3A1,34DHPLACOX,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,900,0,5.727920455,50395,0,0
ALDH3A1,34DHPLACOX(NADP),1,0.3889356,1,0.000120941,787,1254.660772,0.000512788,1,-900,0,0,5.722178377,50395,0,0
ALDH3A1,34DHXMANDACOX,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,900,0,5.672425342,50395,0,0
ALDH3A1,3M4HDXPAC,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,1,0,0,0,5.727920455,50395,0,0
ALDH3A1,3MOX4HOXPGALDOX,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,900,0,5.727920455,50395,0,0
ALDH3A1,3MOX4HOXPGALDOX(NADP),1,0.3889356,1,0.000120941,787,1254.660772,0.000512788,1,-900,0,0,5.722178377,50395,0,0
ALDH3A1,4HOXPACDOX(NADP),1,0.3889356,1,0.00012096,788,4554.660772,0.000552983,1,0,0.07958442,0,5.722178377,50395,0,0
ALDH3A1,ALDD19x,1,0.3889356,1,0.000120866,786,1193.430593,0.000511645,0,0,0,0,5.722178377,50395,0,0
ALDH3A1,ALDD19x(P),1,0.3889356,1,0.00012096,788,1265.453715,0.000513711,0,0,0,0,5.722178377,50395,0,0
ALDH3A1,ALDD2x,1,0.3889356,1,0.000120997,792,4192.659122,0.000553025,0,0,8.123482751,0,5.722178377,50395,0,0
ALDH3A1,ALDD2y,1,0.3889356,1,0.000121073,794,4315.402797,0.000555091,0,0,8.123482751,0,5.722178377,50395,0,0
ALDH3A1,GCALDD,1,0.3889356,1,0.000120903,787,3296.96131,0.000529186,0,0,3.372309975,0,5.722178377,50395,0,0
ALDH3A1,GLACO,1,0.3889356,1,0.000120866,786,2955.827129,0.000524995,0,0,0,0,5.722178377,50395,0,0
ALDH3A1,LCADi,1,0.3889356,1,0.000120884,787,2202.384307,0.000518028,0,0,617.9162696,0,5.722178377,50395,0,0
ALDH3A1,LCADi_D,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,617.9162696,0,5.722178377,50395,0,0
ALDH3A1,MACOXO,1,0.3889356,1,0.000120866,786,4481.766192,0.000550916,0,0,0,0,5.727920455,50395,0,0
ALDH3A2,5HOXINDACTOX,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,0,0,3.498250868,54848,0,0
ALDH3A2,ALDD20x,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,0,0,5.858291887,54848,0,0
ALDH3A2,ALDD21,1,0.3889356,1,0.000120922,788,6778.425682,0.000550535,0,0,0,0,6.076815597,54848,0,0
ALDH3A2,ALDD2x,1,0.3889356,1,0.000120997,792,4192.659122,0.000553025,0,0,8.123482751,0,4.300123725,54848,0,0
ALDH3A2,ALDD2y,1,0.3889356,1,0.000121073,794,4315.402797,0.000555091,0,0,8.123482751,0,5.858291887,54848,0,0
ALDH3A2,BAMPPALDOX,1,0.3889356,1,0.000120866,786,1794.426368,0.000517336,0,0,0.964504524,0,6.076815597,54848,0,0
ALDH3A2,GCALDD,1,0.3889356,1,0.000120903,787,3296.96131,0.000529186,0,0,3.372309975,0,5.858291887,54848,0,0
ALDH3A2,GLACO,1,0.3889356,1,0.000120866,786,2955.827129,0.000524995,0,0,0,0,6.076815597,54848,0,0
ALDH3A2,IMACTD,1,0.3889356,1,0.000120847,785,1181.766192,0.000510722,0,0,0,0,6.076815597,54848,0,0
